date,city_public,store_code,store_name_public,gmv,orders,qty,aov,items_per_order,active_sku,oneprice_share,pinghaofan_share
2026-01-15,City_02,S07,Store_07,2730.1400000000003,162,176,16.852716049382718,1.0864197530864197,36,0.0,0.0
2026-01-15,City_02,S10,Store_10,866.6,51,52,16.992156862745098,1.0196078431372548,23,0.0,0.0
2026-01-16,City_01,S04,Store_04,3661.6,242,285,15.130578512396694,1.177685950413223,54,0.1097880707887262,0.0943303473891195
2026-01-16,City_01,S05,Store_05,1313.0,107,132,12.271028037383177,1.233644859813084,39,0.0,0.0239146991622239
2026-01-16,City_01,S08,Store_08,1780.7,92,116,19.355434782608697,1.2608695652173914,46,0.1609479418206323,0.0705340596394676
2026-01-16,City_01,S09,Store_09,2860.96,167,196,17.131497005988024,1.1736526946107784,47,0.1683351043006543,0.0548766847491751
2026-01-16,City_01,S11,Store_11,1399.2,89,98,15.72134831460674,1.101123595505618,38,0.0,0.1234276729559748
2026-01-16,City_01,S12,Store_12,5028.6,308,371,16.326623376623377,1.2045454545454546,53,0.1652149703694865,0.053076402974983
2026-01-16,City_01,S13,Store_13,1255.3,71,90,17.680281690140845,1.267605633802817,32,0.2195491117661116,0.1125627340078069
2026-01-16,City_02,S01,Store_01,1447.68,90,120,16.085333333333335,1.3333333333333333,37,0.0,0.1338002873563218
2026-01-16,City_02,S02,Store_02,1539.6,84,92,18.32857142857143,1.0952380952380951,32,0.0,0.0193556767991686
2026-01-16,City_02,S03,Store_03,2155.9,139,148,15.510071942446045,1.064748201438849,46,0.0,0.0552901340507444
2026-01-16,City_02,S06,Store_06,2049.2,102,124,20.09019607843137,1.2156862745098038,33,0.0,0.072711301971501
2026-01-16,City_02,S07,Store_07,3031.72,200,208,15.1586,1.04,38,0.0,0.0
2026-01-16,City_02,S10,Store_10,857.84,53,55,16.18566037735849,1.0377358490566038,27,0.0,0.0
2026-01-17,City_01,S04,Store_04,2765.6,181,200,15.279558011049724,1.1049723756906078,45,0.1007376337865201,0.1078608620190916
2026-01-17,City_01,S05,Store_05,1286.4,74,93,17.383783783783784,1.2567567567567568,36,0.1523631840796019,0.0732276119402984
2026-01-17,City_01,S08,Store_08,2685.3,135,174,19.891111111111112,1.288888888888889,47,0.2638066510259561,0.0409265259002718
2026-01-17,City_01,S09,Store_09,3817.79,238,287,16.041134453781513,1.2058823529411764,53,0.0620254126078176,0.0575725747094523
2026-01-17,City_01,S11,Store_11,2228.0,116,132,19.20689655172414,1.137931034482759,40,0.1415619389587073,0.0634201077199281
2026-01-17,City_01,S12,Store_12,5308.6,337,449,15.75252225519288,1.3323442136498516,52,0.134385713747504,0.0561918396564065
2026-01-17,City_01,S13,Store_13,1262.0,75,84,16.826666666666668,1.12,37,0.1923930269413629,0.0373217115689381
2026-01-17,City_02,S01,Store_01,1075.61,68,76,15.81779411764706,1.1176470588235294,36,0.0,0.0831156274114223
2026-01-17,City_02,S02,Store_02,1948.2,105,113,18.554285714285715,1.076190476190476,43,0.0,0.0152961708243506
2026-01-17,City_02,S03,Store_03,2283.3,122,140,18.715573770491805,1.147540983606557,41,0.0,0.0391538562606753
2026-01-17,City_02,S06,Store_06,2323.3,126,141,18.43888888888889,1.119047619047619,39,0.0,0.0641329143890156
2026-01-17,City_02,S07,Store_07,2701.6,170,173,15.891764705882352,1.0176470588235291,37,0.0,0.0
2026-01-17,City_02,S10,Store_10,1148.72,84,86,13.675238095238097,1.0238095238095235,31,0.0,0.0
2026-01-18,City_01,S04,Store_04,4425.4,292,333,15.155479452054792,1.1404109589041096,52,0.1328693451439418,0.1028833551769331
2026-01-18,City_01,S05,Store_05,1545.6,99,126,15.612121212121211,1.2727272727272727,39,0.1248706004140786,0.040631469979296
2026-01-18,City_01,S08,Store_08,2206.5,120,138,18.3875,1.15,45,0.0527532290958531,0.0355767051892136
2026-01-18,City_01,S09,Store_09,4202.14,261,338,16.10015325670498,1.2950191570881229,54,0.1420704688563446,0.0326976254955808
2026-01-18,City_01,S11,Store_11,1729.4,123,146,14.060162601626017,1.1869918699186992,39,0.1150688099919047,0.0
2026-01-18,City_01,S12,Store_12,4448.900000000001,277,342,16.06101083032491,1.2346570397111911,52,0.1693002764728359,0.0635213198768234
2026-01-18,City_01,S13,Store_13,1128.1,70,82,16.115714285714283,1.1714285714285717,30,0.1411222409360872,0.1113376473716869
2026-01-18,City_02,S01,Store_01,1106.52,65,70,17.023384615384614,1.0769230769230769,33,0.0,0.1346564002458157
2026-01-18,City_02,S02,Store_02,2014.7,115,129,17.51913043478261,1.1217391304347826,44,0.0,0.0073956420310716
2026-01-18,City_02,S03,Store_03,2568.7000000000003,132,148,19.45984848484849,1.121212121212121,38,0.0,0.0290029976252579
2026-01-18,City_02,S06,Store_06,2839.0,158,188,17.968354430379748,1.1898734177215189,45,0.0,0.047234941880944
2026-01-18,City_02,S07,Store_07,3175.44,201,207,15.79820895522388,1.0298507462686568,37,0.0,0.0
2026-01-18,City_02,S10,Store_10,820.08,57,61,14.387368421052631,1.0701754385964912,28,0.0,0.0
2026-01-19,City_01,S04,Store_04,3018.5,193,241,15.639896373056995,1.2487046632124352,41,0.10250124233891,0.1144276958754348
2026-01-19,City_01,S05,Store_05,1065.5,73,88,14.595890410958903,1.2054794520547945,34,0.0747067104645706,0.0442045987799155
2026-01-19,City_01,S08,Store_08,2299.1000000000004,131,151,17.550381679389314,1.1526717557251909,46,0.1558000956896176,0.0614588317167587
2026-01-19,City_01,S09,Store_09,3556.0,225,256,15.804444444444444,1.1377777777777778,50,0.0895388076490438,0.0573959505061867
2026-01-19,City_01,S11,Store_11,1154.1,87,100,13.265517241379312,1.1494252873563218,35,0.1034572394073303,0.0136036738584178
2026-01-19,City_01,S12,Store_12,3843.6,236,295,16.2864406779661,1.25,54,0.2073576855031741,0.0735248204807992
2026-01-19,City_01,S13,Store_13,1190.1,63,86,18.89047619047619,1.3650793650793651,28,0.2709016049071506,0.0791530123519032
2026-01-19,City_02,S01,Store_01,1220.3,79,89,15.446835443037974,1.1265822784810129,33,0.0,0.0854707858723265
2026-01-19,City_02,S02,Store_02,1533.7,95,105,16.14421052631579,1.105263157894737,39,0.0,0.0097150681358805
2026-01-19,City_02,S03,Store_03,1954.5,110,120,17.76818181818182,1.0909090909090908,36,0.0,0.0609874648247633
2026-01-19,City_02,S06,Store_06,2267.2000000000003,119,130,19.052100840336134,1.092436974789916,37,0.0,0.0591478475652787
2026-01-19,City_02,S07,Store_07,2984.02,169,179,17.65692307692308,1.0591715976331362,36,0.0,0.0
2026-01-19,City_02,S10,Store_10,818.48,55,57,14.881454545454543,1.0363636363636364,26,0.0,0.0
2026-01-20,City_01,S04,Store_04,2516.8,148,163,17.005405405405405,1.101351351351351,46,0.171567069294342,0.0748569612205975
2026-01-20,City_01,S05,Store_05,1386.3,98,113,14.14591836734694,1.153061224489796,38,0.1722570872105605,0.0792757700353458
2026-01-20,City_01,S08,Store_08,1786.1,92,103,19.41413043478261,1.1195652173913044,39,0.2177929567213481,0.0263703040143329
2026-01-20,City_01,S09,Store_09,3503.76,218,269,16.072293577981654,1.2339449541284404,50,0.1249514806950247,0.0661004178368381
2026-01-20,City_01,S11,Store_11,1304.4,84,99,15.52857142857143,1.1785714285714286,35,0.0610242256976387,0.0962894817540631
2026-01-20,City_01,S12,Store_12,4658.9,295,381,15.792881355932202,1.2915254237288136,55,0.1964841486187727,0.0673978836205971
2026-01-20,City_01,S13,Store_13,905.2,54,84,16.762962962962963,1.5555555555555556,30,0.0813079982324348,0.1734423331860362
2026-01-20,City_02,S01,Store_01,997.8,70,72,14.254285714285714,1.0285714285714285,31,0.0,0.104529965925035
2026-01-20,City_02,S02,Store_02,1927.3,107,113,18.01214953271028,1.0560747663551402,41,0.0,0.0
2026-01-20,City_02,S03,Store_03,2229.3,121,126,18.423966942148763,1.0413223140495869,37,0.0,0.0935719732651505
2026-01-20,City_02,S06,Store_06,2182.0,111,126,19.65765765765766,1.135135135135135,37,0.0,0.0478001833180568
2026-01-20,City_02,S07,Store_07,2771.68,179,188,15.484245810055866,1.0502793296089383,35,0.0,0.0
2026-01-20,City_02,S10,Store_10,968.58,71,71,13.641971830985916,1.0,26,0.0,0.0
2026-01-21,City_01,S04,Store_04,2869.6000000000004,177,198,16.212429378531077,1.11864406779661,49,0.1216894340674658,0.1203652076944521
2026-01-21,City_01,S05,Store_05,1540.0,99,110,15.555555555555555,1.1111111111111112,39,0.1770129870129869,0.0917532467532467
2026-01-21,City_01,S08,Store_08,1451.3,95,106,15.276842105263157,1.1157894736842104,40,0.0274236891063184,0.075725211879005
2026-01-21,City_01,S09,Store_09,3810.98,235,295,16.216936170212765,1.25531914893617,52,0.1438475142876635,0.0453164277954751
2026-01-21,City_01,S11,Store_11,882.8,63,69,14.012698412698413,1.0952380952380951,30,0.0,0.1778432260987766
2026-01-21,City_01,S12,Store_12,3834.6,219,283,17.509589041095893,1.2922374429223744,51,0.1645021645021645,0.0982631826005319
2026-01-21,City_01,S13,Store_13,1138.6,61,68,18.6655737704918,1.1147540983606556,30,0.2743720358334797,0.1516774986825926
2026-01-21,City_02,S01,Store_01,1059.43,68,75,15.57985294117647,1.1029411764705883,32,0.0,0.1406416658014215
2026-01-21,City_02,S02,Store_02,1235.6,74,85,16.6972972972973,1.148648648648649,34,0.0,0.01205891874393
2026-01-21,City_02,S03,Store_03,1651.8,106,117,15.583018867924528,1.1037735849056605,38,0.0,0.0811841627315655
2026-01-21,City_02,S06,Store_06,2279.2000000000003,120,134,18.993333333333336,1.1166666666666667,41,0.0,0.1111354861354861
2026-01-21,City_02,S07,Store_07,2758.2000000000003,169,181,16.3207100591716,1.0710059171597632,37,0.0,0.0
2026-01-21,City_02,S10,Store_10,884.22,56,57,15.789642857142857,1.0178571428571428,22,0.0,0.0
2026-01-22,City_01,S04,Store_04,2539.0,164,192,15.481707317073171,1.170731707317073,46,0.1387160299330445,0.0742024419062623
2026-01-22,City_01,S05,Store_05,1148.3,71,81,16.173239436619717,1.1408450704225352,33,0.0693198641469999,0.0410171557955238
2026-01-22,City_01,S08,Store_08,1187.7,82,110,14.484146341463417,1.3414634146341464,33,0.1005304369790351,0.118969436726446
2026-01-22,City_01,S09,Store_09,2688.0,185,210,14.52972972972973,1.135135135135135,45,0.1310267857142857,0.0985863095238095
2026-01-22,City_01,S11,Store_11,1134.8,63,84,18.012698412698413,1.3333333333333333,32,0.1753612971448713,0.027670074021854
2026-01-22,City_01,S12,Store_12,3672.9,213,278,17.243661971830985,1.3051643192488265,51,0.1833973154727872,0.0641182716654414
2026-01-22,City_01,S13,Store_13,679.9,45,50,15.108888888888888,1.1111111111111112,26,0.1082512134137373,0.0923665244888954
2026-01-22,City_02,S01,Store_01,1124.2,76,84,14.792105263157897,1.105263157894737,31,0.0,0.0795232165095178
2026-01-22,City_02,S02,Store_02,1695.4,106,121,15.99433962264151,1.1415094339622642,37,0.0469505721363689,0.008788486492863
2026-01-22,City_02,S03,Store_03,2503.6,133,145,18.82406015037594,1.0902255639097744,43,0.2387761623262501,0.0595142994088512
2026-01-22,City_02,S06,Store_06,2490.0000000000005,146,155,17.054794520547947,1.0616438356164384,41,0.1881927710843373,0.1017269076305221
2026-01-22,City_02,S07,Store_07,2437.62,149,159,16.35986577181208,1.0671140939597314,33,0.0,0.0
2026-01-22,City_02,S10,Store_10,1365.28,85,90,16.062117647058823,1.0588235294117647,33,0.0,0.0
2026-01-23,City_01,S04,Store_04,2613.4,162,188,16.1320987654321,1.160493827160494,47,0.1956837835769496,0.0961199969388536
2026-01-23,City_01,S05,Store_05,1192.6,84,105,14.197619047619046,1.25,33,0.2669797082005702,0.0263290290122421
2026-01-23,City_01,S08,Store_08,1651.9,95,116,17.38842105263158,1.2210526315789474,42,0.165022095768509,0.0665294509352866
2026-01-23,City_01,S09,Store_09,2851.9300000000003,191,223,14.931570680628274,1.1675392670157068,47,0.2190797109325965,0.0371678126742241
2026-01-23,City_01,S11,Store_11,1244.9,83,91,14.998795180722892,1.0963855421686748,35,0.2877339545345007,0.0378343642059603
2026-01-23,City_01,S12,Store_12,4158.2,236,295,17.61949152542373,1.25,49,0.2643932470780626,0.0717377711509787
2026-01-23,City_01,S13,Store_13,1443.4,78,85,18.505128205128205,1.0897435897435896,35,0.2970763475128169,0.0761396702230843
2026-01-23,City_02,S01,Store_01,1117.5,53,57,21.08490566037736,1.0754716981132075,26,0.3214317673378076,0.16
2026-01-23,City_02,S02,Store_02,1398.3,84,92,16.646428571428572,1.0952380952380951,37,0.1664878781377387,0.0213115926482156
2026-01-23,City_02,S03,Store_03,2335.7000000000003,124,140,18.83629032258065,1.1290322580645162,38,0.1665453611337072,0.0637924390974868
2026-01-23,City_02,S06,Store_06,2412.6,140,160,17.232857142857142,1.1428571428571428,47,0.2297106855674376,0.0370554588410843
2026-01-23,City_02,S07,Store_07,2779.5,158,160,17.591772151898734,1.0126582278481011,38,0.0,0.0
2026-01-23,City_02,S10,Store_10,1210.16,78,82,15.514871794871796,1.051282051282051,31,0.0,0.0
2026-01-24,City_01,S04,Store_04,2796.4,163,189,17.155828220858897,1.1595092024539877,43,0.2650550708053211,0.0729866971820912
2026-01-24,City_01,S05,Store_05,1354.1,86,103,15.745348837209304,1.197674418604651,41,0.2013145262536001,0.0231888339118233
2026-01-24,City_01,S08,Store_08,1536.3000000000002,87,103,17.658620689655173,1.1839080459770115,35,0.1495801601249755,0.0408774327930742
2026-01-24,City_01,S09,Store_09,3912.460000000001,231,300,16.93705627705628,1.2987012987012987,52,0.2489482320586025,0.047923812639618
2026-01-24,City_01,S11,Store_11,1656.8,111,125,14.926126126126126,1.1261261261261262,44,0.2588121680347658,0.0568565910188314
2026-01-24,City_01,S12,Store_12,4209.8,265,321,15.886037735849058,1.211320754716981,54,0.2145945175542781,0.0410233265238253
2026-01-24,City_01,S13,Store_13,1239.4,82,98,15.114634146341464,1.195121951219512,42,0.1902533483943843,0.0760045183153138
2026-01-24,City_02,S01,Store_01,1357.6,74,80,18.34594594594595,1.0810810810810811,34,0.2337949322333529,0.0439010017678255
2026-01-24,City_02,S02,Store_02,2101.3,116,126,18.114655172413794,1.0862068965517242,42,0.1311569028696521,0.0
2026-01-24,City_02,S03,Store_03,2506.4,134,143,18.7044776119403,1.0671641791044777,40,0.2103415256942228,0.0713373763166294
2026-01-24,City_02,S06,Store_06,2730.1000000000004,143,158,19.091608391608396,1.1048951048951048,43,0.3006483279000769,0.054576755430204
2026-01-24,City_02,S07,Store_07,2782.24,177,188,15.718870056497176,1.0621468926553672,37,0.0,0.0
2026-01-24,City_02,S10,Store_10,638.1800000000001,43,43,14.84139534883721,1.0,20,0.0,0.0
2026-01-25,City_01,S04,Store_04,2585.2,143,162,18.07832167832168,1.132867132867133,44,0.2890298622930528,0.1336066842023828
2026-01-25,City_01,S05,Store_05,1927.3,114,132,16.90614035087719,1.1578947368421053,44,0.1652052093602448,0.0651688891194935
2026-01-25,City_01,S08,Store_08,1992.1,123,143,16.195934959349593,1.1626016260162602,44,0.0599367501631444,0.0157622609306761
2026-01-25,City_01,S09,Store_09,2530.25,149,181,16.981543624161073,1.2147651006711409,44,0.2347594111253829,0.080308269933801
2026-01-25,City_01,S11,Store_11,1339.1,76,88,17.619736842105265,1.1578947368421053,31,0.3566574565006347,0.0
2026-01-25,City_01,S12,Store_12,3825.2,238,284,16.072268907563025,1.1932773109243695,50,0.2241974275854857,0.0656697689009725
2026-01-25,City_01,S13,Store_13,1382.3,81,87,17.06543209876543,1.0740740740740742,33,0.2281704405700644,0.0681472907473052
2026-01-25,City_02,S01,Store_01,1224.73,70,83,17.496142857142857,1.1857142857142855,31,0.1966147640704481,0.0729956806806398
2026-01-25,City_02,S02,Store_02,1623.9,85,104,19.104705882352945,1.223529411764706,31,0.2659030728493133,0.0
2026-01-25,City_02,S03,Store_03,2992.6000000000004,154,186,19.43246753246753,1.207792207792208,44,0.2107866069638441,0.0547684287910178
2026-01-25,City_02,S06,Store_06,2388.9,125,156,19.1112,1.248,40,0.2486500062790405,0.0498974423374775
2026-01-25,City_02,S07,Store_07,3194.8,198,208,16.135353535353538,1.0505050505050506,41,0.0,0.0
2026-01-25,City_02,S10,Store_10,1151.18,77,79,14.95038961038961,1.025974025974026,28,0.0,0.0
2026-01-26,City_01,S04,Store_04,3131.4,192,228,16.309375,1.1875,45,0.3148751357220413,0.075205978156735
2026-01-26,City_01,S05,Store_05,1186.1,78,96,15.206410256410258,1.2307692307692308,29,0.1988027990894528,0.052946631818565
2026-01-26,City_01,S08,Store_08,1370.0,84,99,16.30952380952381,1.1785714285714286,36,0.2324087591240875,0.0343795620437956
2026-01-26,City_01,S09,Store_09,3282.76,168,208,19.54023809523809,1.238095238095238,44,0.3497666597619076,0.0430430491415759
2026-01-26,City_01,S11,Store_11,1113.7,88,102,12.65568181818182,1.1590909090909092,38,0.142946933644608,0.0
2026-01-26,City_01,S12,Store_12,2959.6,173,226,17.10751445086705,1.30635838150289,43,0.2649006622516556,0.053723476145425
2026-01-26,City_01,S13,Store_13,1052.0,50,55,21.04,1.1,28,0.3726235741444867,0.1343155893536121
2026-01-26,City_02,S01,Store_01,1068.35,63,71,16.957936507936505,1.126984126984127,28,0.4107268217344503,0.12552066270417
2026-01-26,City_02,S02,Store_02,1017.7,44,47,23.12954545454545,1.068181818181818,26,0.4301857128819888,0.0
2026-01-26,City_02,S03,Store_03,2010.0,121,125,16.611570247933884,1.033057851239669,39,0.158407960199005,0.1111940298507462
2026-01-26,City_02,S06,Store_06,3014.5,150,166,20.096666666666668,1.106666666666667,45,0.2844916238182119,0.0494277657986399
2026-01-26,City_02,S07,Store_07,2874.12,161,169,17.85167701863354,1.049689440993789,39,0.0,0.0
2026-01-26,City_02,S10,Store_10,1148.64,75,77,15.3152,1.0266666666666666,30,0.0,0.0
2026-01-27,City_01,S04,Store_04,1918.9,123,138,15.60081300813008,1.1219512195121952,43,0.2042837042055344,0.188180728542394
2026-01-27,City_01,S05,Store_05,1061.3,64,81,16.5828125,1.265625,36,0.112503533402431,0.0295863563554131
2026-01-27,City_01,S08,Store_08,768.1,48,61,16.002083333333335,1.2708333333333333,32,0.0518161697695612,0.0613201406066918
2026-01-27,City_01,S09,Store_09,3074.62,189,241,16.26783068783069,1.2751322751322751,45,0.2051635649283489,0.0558768238026162
2026-01-27,City_01,S11,Store_11,884.9,54,64,16.387037037037036,1.1851851851851851,30,0.2248841677025652,0.0
2026-01-27,City_01,S12,Store_12,3294.7000000000003,201,249,16.391542288557215,1.2388059701492538,48,0.1766473427019151,0.0810088930706892
2026-01-27,City_01,S13,Store_13,726.5,28,39,25.946428571428573,1.3928571428571428,17,0.4382656572608396,0.1512732278045423
2026-01-27,City_02,S01,Store_01,972.5,47,50,20.69148936170213,1.0638297872340423,26,0.3335732647814909,0.0919280205655527
2026-01-27,City_02,S02,Store_02,1836.4,98,111,18.73877551020408,1.1326530612244898,36,0.3218253103898932,0.0081137007187976
2026-01-27,City_02,S03,Store_03,2288.6,129,141,17.74108527131783,1.0930232558139534,44,0.0869527221882373,0.0585947740977016
2026-01-27,City_02,S06,Store_06,2066.8,110,116,18.78909090909091,1.0545454545454545,37,0.3052061157344687,0.0216276369266498
2026-01-27,City_02,S07,Store_07,2534.48,175,184,14.482742857142858,1.0514285714285714,37,0.0,0.0
2026-01-27,City_02,S10,Store_10,596.98,38,38,15.71,1.0,22,0.0,0.0
2026-01-28,City_01,S04,Store_04,1422.0,82,91,17.341463414634145,1.1097560975609757,35,0.0839662447257384,0.1545710267229254
2026-01-28,City_01,S05,Store_05,619.6999999999999,36,45,17.21388888888889,1.25,23,0.2520574471518477,0.0253348394384379
2026-01-28,City_01,S08,Store_08,1140.8,65,86,17.55076923076923,1.323076923076923,30,0.3488779803646564,0.0275245441795231
2026-01-28,City_01,S09,Store_09,2766.89,156,201,17.73647435897436,1.2884615384615383,50,0.2412817278605221,0.1060757746061462
2026-01-28,City_01,S11,Store_11,515.8,39,42,13.225641025641025,1.0769230769230769,28,0.2256688639007367,0.0
2026-01-28,City_01,S12,Store_12,4004.7,233,321,17.187553648068672,1.3776824034334765,52,0.2668364671510975,0.0627262966014932
2026-01-28,City_01,S13,Store_13,573.6999999999999,31,35,18.506451612903223,1.1290322580645162,18,0.3468711870315496,0.2462959735053164
2026-01-28,City_02,S01,Store_01,963.3,51,54,18.88823529411765,1.0588235294117647,22,0.4235440672687636,0.1546766324094259
2026-01-28,City_02,S02,Store_02,1554.9,100,112,15.549,1.12,35,0.0,0.0383304392565438
2026-01-28,City_02,S03,Store_03,2358.9,140,152,16.849285714285713,1.0857142857142856,36,0.0,0.0694815380050023
2026-01-28,City_02,S06,Store_06,1725.8000000000002,113,123,15.272566371681418,1.0884955752212389,34,0.0,0.0777030942171746
2026-01-28,City_02,S07,Store_07,2950.24,195,206,15.1294358974359,1.0564102564102564,40,0.0,0.0
2026-01-28,City_02,S10,Store_10,620.32,37,41,16.765405405405406,1.108108108108108,24,0.0,0.0
2026-01-29,City_01,S04,Store_04,1630.2,87,104,18.73793103448276,1.1954022988505748,33,0.3887866519445467,0.0963072015703594
2026-01-29,City_01,S05,Store_05,1129.5,70,80,16.135714285714286,1.1428571428571428,36,0.1409473218238158,0.0833997343957503
2026-01-29,City_01,S08,Store_08,1138.5,68,78,16.74264705882353,1.1470588235294117,34,0.1345630215195432,0.0689503732981993
2026-01-29,City_01,S09,Store_09,3281.07,218,261,15.050779816513762,1.1972477064220184,48,0.2259019161432093,0.0718058438253374
2026-01-29,City_01,S11,Store_11,777.1,47,51,16.53404255319149,1.0851063829787233,29,0.2010037318234461,0.0
2026-01-29,City_01,S12,Store_12,2716.7000000000003,161,193,16.87391304347826,1.1987577639751552,44,0.2739352891375566,0.0577907019545772
2026-01-29,City_01,S13,Store_13,862.4,43,49,20.05581395348837,1.1395348837209305,24,0.3195732838589981,0.0728200371057513
2026-01-29,City_02,S01,Store_01,1850.51,114,131,16.232543859649123,1.149122807017544,42,0.2204797596338306,0.0563628405142366
2026-01-29,City_02,S02,Store_02,1130.1,67,87,16.86716417910448,1.2985074626865671,31,0.0,0.0131846739226617
2026-01-29,City_02,S03,Store_03,1590.2,103,112,15.438834951456313,1.087378640776699,40,0.0,0.1311784681172179
2026-01-29,City_02,S06,Store_06,2217.8,141,160,15.7290780141844,1.1347517730496457,42,0.0,0.0671836955541527
2026-01-29,City_02,S07,Store_07,3261.5,200,224,16.3075,1.12,38,0.0,0.0
2026-01-29,City_02,S10,Store_10,817.0,53,57,15.41509433962264,1.0754716981132075,29,0.0,0.0
